Timestamp,ES_Trade Close,ES_Trade Volume,HI_Trade Close,HI_Trade Volume,NQ_Trade Close,NQ_Trade Volume,VIX_Trade Close,VIX_Trade Volume
17/11/2020 12:40,3606.5,577,#N/A,#N/A,12006.5,195,23.5,11
17/11/2020 12:45,3607,340,#N/A,#N/A,12008.75,184,#N/A,#N/A
17/11/2020 12:50,3607,595,#N/A,#N/A,12009,209,23.45,3
17/11/2020 12:55,3608.25,456,#N/A,#N/A,12011,157,#N/A,#N/A
17/11/2020 13:00,3608,388,#N/A,#N/A,12007.75,94,#N/A,#N/A
17/11/2020 13:05,3604.75,921,26395,1138,12001.5,475,#N/A,#N/A
17/11/2020 13:10,3607,540,26408,496,12008,247,#N/A,#N/A
17/11/2020 13:15,3607.75,329,26405,439,12009.5,196,23.45,7
17/11/2020 13:20,3606.5,381,26374,737,12006.5,128,#N/A,#N/A
17/11/2020 13:25,3608,508,26383,609,12005.75,208,23.4,2
17/11/2020 13:30,3606,727,26381,503,11996.75,345,23.45,33
17/11/2020 13:35,3606.5,641,26361,731,11996,452,23.45,1
17/11/2020 13:40,3605,532,26380,784,11996.75,152,23.45,1
17/11/2020 13:45,3604.75,414,26381,544,11995.75,191,23.45,3
17/11/2020 13:50,3605.25,557,26369,531,11998,237,#N/A,#N/A
17/11/2020 13:55,3604,553,26364,463,11996,181,#N/A,#N/A
17/11/2020 14:00,3603,826,26362,561,11996,133,23.5,1
17/11/2020 14:05,3603.25,675,26342,1091,11997.25,246,#N/A,#N/A
17/11/2020 14:10,3605.75,578,26361,475,12007,351,#N/A,#N/A
17/11/2020 14:15,3606.25,684,26385,745,12006.25,268,23.4,27
17/11/2020 14:20,3606.25,564,26378,603,12007,167,23.4,1
17/11/2020 14:25,3607.75,352,26376,724,12009.75,93,#N/A,#N/A
17/11/2020 14:30,3607.5,434,26364,455,12010.75,290,#N/A,#N/A
17/11/2020 14:35,3608.75,430,26374,565,12014.5,300,23.35,2
17/11/2020 14:40,3608.25,347,26388,478,12014,244,#N/A,#N/A
17/11/2020 14:45,3608.25,395,26404,1133,12013,149,#N/A,#N/A
17/11/2020 14:50,3608.75,255,26411,588,12015.75,156,#N/A,#N/A
17/11/2020 14:55,3610.5,661,26408,470,12017,219,23.26,3
17/11/2020 15:00,3609.75,209,26407,435,12016.25,88,23.25,29
17/11/2020 15:05,3609.75,364,26389,670,12016.25,230,23.25,23
17/11/2020 15:10,3610.25,580,26398,310,12021.25,405,23.2,30
17/11/2020 15:15,3611.5,286,26406,216,12023.5,161,#N/A,#N/A
17/11/2020 15:20,3611.75,550,26402,418,12024.75,280,23.15,29
17/11/2020 15:25,3610.25,441,26396,287,12020.5,339,23.2,17
17/11/2020 15:30,3609.75,349,26410,355,12018.5,216,23.2,21
17/11/2020 15:35,3609.5,549,26402,770,12015.75,270,#N/A,#N/A
17/11/2020 15:40,3608.25,712,26394,568,12010.75,266,23.25,3
17/11/2020 15:45,3608,490,26384,474,12014.25,181,23.25,2
17/11/2020 15:50,3608.75,501,26393,451,12021,323,23.26,20
17/11/2020 15:55,3610.25,506,26399,494,12023,265,23.2,20
17/11/2020 16:00,3610.75,449,26408,706,12023.75,141,23.25,3
17/11/2020 16:05,3615.75,2921,26417,1349,12034.5,1115,23.08,21
17/11/2020 16:10,3613.75,1081,26410,1085,12033.25,715,23.09,5
17/11/2020 16:15,3615.5,1253,26406,596,12034.5,542,23.05,48
17/11/2020 16:20,3614.25,912,26409,446,12038.5,432,23.1,9
17/11/2020 16:25,3613.25,1998,26391,643,12045.25,931,23.15,30
17/11/2020 16:30,3612.75,768,26419,771,12035.5,574,23.15,2
17/11/2020 16:35,3616.25,1686,#N/A,#N/A,12041.5,481,23.05,12
17/11/2020 16:40,3611.5,1636,#N/A,#N/A,12033,689,23.2,31
17/11/2020 16:45,3612.75,1103,#N/A,#N/A,12036.75,487,23.19,13
17/11/2020 16:50,3613,1449,#N/A,#N/A,12034.25,425,23.17,11
17/11/2020 16:55,3612,730,#N/A,#N/A,12036.25,284,23.18,2
17/11/2020 17:00,3610.75,1400,#N/A,#N/A,12034,539,23.25,20
17/11/2020 17:05,3612.5,1044,#N/A,#N/A,12043.25,777,23.2,3
17/11/2020 17:10,3610,1170,#N/A,#N/A,12044.75,900,23.24,4
17/11/2020 17:15,3612.75,1044,#N/A,#N/A,12050.5,371,23.2,4
17/11/2020 17:20,3613.25,943,26417,308,12050.25,487,#N/A,#N/A
17/11/2020 17:25,3612.75,968,26425,163,12048.5,319,23.18,9
17/11/2020 17:30,3612.25,575,26428,112,12046.75,263,23.15,1
17/11/2020 17:35,3611.25,630,26430,62,12046.5,312,23.13,2
17/11/2020 17:40,3613,754,26433,77,12054.25,331,23.09,6
17/11/2020 17:45,3612.75,1052,26424,75,12045.75,856,23.15,15
17/11/2020 17:50,3610.5,771,26414,85,12040.5,407,#N/A,#N/A
17/11/2020 17:55,3611,847,26417,67,12042,291,23.2,5
17/11/2020 18:00,3611.5,916,26423,56,12041,262,23.15,1
17/11/2020 18:05,3609.25,1391,26428,79,12030,744,23.15,26
17/11/2020 18:10,3608,1966,26418,85,12035,611,23.2,12
17/11/2020 18:15,3607.25,1927,26409,129,12035,424,23.2,13
17/11/2020 18:20,3609.5,1558,26421,134,12035.75,327,23.15,9
17/11/2020 18:25,3609.75,1329,26410,77,12036.25,380,23.14,27
17/11/2020 18:30,3607.75,905,26402,163,12029.75,258,23.2,26
17/11/2020 18:35,3610,942,26405,86,12035.75,221,23.19,4
17/11/2020 18:40,3608.25,764,26405,48,12031.75,163,23.2,10
17/11/2020 18:45,3609.5,601,26388,128,12033.5,243,#N/A,#N/A
17/11/2020 18:50,3610,568,26400,44,12035.75,204,23.15,11
17/11/2020 18:55,3607,755,26378,69,12014.5,719,23.2,10
17/11/2020 19:00,3608.5,955,26406,93,12019.25,1051,23.24,6
17/11/2020 19:05,3607.25,984,26399,42,12018.75,381,23.25,18
17/11/2020 19:10,3606.5,1231,26399,69,12018.25,526,23.25,11
17/11/2020 19:15,3603.5,2876,26369,231,12014,1015,23.4,31
17/11/2020 19:20,3602.5,1824,26360,103,12017.75,711,23.4,8
17/11/2020 19:25,3603.75,1721,26374,58,12017.5,698,23.39,18
17/11/2020 19:30,3604.75,1010,26371,50,12022.75,206,23.37,14
17/11/2020 19:35,3606.75,1325,26382,73,12025.75,317,23.3,3
17/11/2020 19:40,3605,847,26382,115,12023.75,444,23.3,8
17/11/2020 19:45,3606.5,762,26383,49,12027.5,248,23.3,9
17/11/2020 19:50,3607,932,26385,36,12035.5,470,23.27,24
17/11/2020 19:55,3606.25,704,26378,46,12034.75,505,23.3,2
17/11/2020 20:00,3605.5,1358,26385,32,12035.75,559,23.3,1
17/11/2020 20:05,3606.5,2273,26391,103,12043,662,23.3,3
17/11/2020 20:10,3605.5,1005,26378,65,12040.25,337,#N/A,#N/A
17/11/2020 20:15,3608.5,2514,26394,116,12045.5,612,23.27,13
17/11/2020 20:20,3608,1703,26385,79,12045.5,606,23.25,5
17/11/2020 20:25,3608.75,1332,26387,74,12043.25,471,23.25,8
17/11/2020 20:30,3607.25,3056,26399,170,12036.25,913,23.28,8
17/11/2020 20:35,3603.25,1765,26378,116,12032.5,395,23.3,3
17/11/2020 20:40,3601.5,3982,26380,95,12028.25,752,23.4,41
17/11/2020 20:45,3604.25,2472,26385,45,12037,603,23.3,8
17/11/2020 20:50,3603.5,2381,26376,64,12035.5,388,23.3,2
17/11/2020 20:55,3600.75,2127,26377,54,12033.25,693,23.35,4
17/11/2020 21:00,3601,2014,26368,51,12028.75,734,23.35,15
17/11/2020 21:05,3603,1760,26368,139,12037.25,759,23.33,53
17/11/2020 21:10,3601.25,1607,26342,398,12029.75,776,23.45,99
17/11/2020 21:15,3600.5,2676,26341,304,12032.25,605,23.45,89
17/11/2020 21:20,3602,2004,26340,149,12038.25,503,23.49,70
17/11/2020 21:25,3600.5,2177,26331,121,12031.25,648,23.5,59
17/11/2020 21:30,3599.75,2686,26339,78,12033,625,23.5,28
17/11/2020 21:35,3596.25,11194,26342,302,12018,2686,23.7,285
17/11/2020 21:40,3596,4212,26323,356,12014,1045,23.68,120
17/11/2020 21:45,3596,3258,26322,167,12021.75,782,23.61,144
17/11/2020 21:50,3596.75,3223,26326,143,12022.25,3825,23.68,19
17/11/2020 21:55,3597.5,2240,26318,147,12019,2904,23.74,74
17/11/2020 22:00,3599.25,3937,26314,178,12032.25,1893,23.68,44
17/11/2020 22:05,3596.75,3471,26309,241,12029.5,1579,23.66,56
17/11/2020 22:10,3595.75,3904,26303,153,12025.5,2358,23.7,71
17/11/2020 22:15,3597.5,2475,26303,162,12031,902,23.65,47
17/11/2020 22:20,3598.75,4042,26307,267,12035,1899,23.65,31
17/11/2020 22:25,3598,5025,26305,243,12030.75,2601,23.65,88
17/11/2020 22:30,3600.75,6455,26316,118,12028.25,1346,23.63,51
17/11/2020 22:35,3600.25,33290,26309,331,12033.5,10998,23.54,1000
17/11/2020 22:40,3597.75,25818,26306,294,12009,9174,23.59,662
17/11/2020 22:45,3593.25,24037,26309,273,11995.75,9329,23.69,938
17/11/2020 22:50,3595.25,24341,26309,280,11991.75,8195,23.56,675
17/11/2020 22:55,3591,28797,26301,162,11992.5,7645,23.86,873
17/11/2020 23:00,3585,27934,26291,264,11964.25,7660,24.18,693
17/11/2020 23:05,3587.75,30565,26299,190,11977,6741,24.05,1107
17/11/2020 23:10,3591,18974,26310,159,11991,5145,23.84,719
17/11/2020 23:15,3594.5,14002,26332,229,12000.5,4922,23.62,605
17/11/2020 23:20,3595.5,15064,26348,357,11992.5,3936,23.66,612
17/11/2020 23:25,3595.5,15423,26356,608,12001.25,4618,23.6,903
17/11/2020 23:30,3595.5,13986,26336,228,11994.75,3906,23.75,957
17/11/2020 23:35,3598.25,16200,26340,177,11999.75,4848,23.6,481
17/11/2020 23:40,3599.5,8213,26346,105,12011.25,2816,23.53,420
17/11/2020 23:45,3600.75,9203,26357,66,12017.5,4123,23.41,553
17/11/2020 23:50,3601.25,9035,26377,155,12021.25,3975,23.35,490
17/11/2020 23:55,3606,17544,26381,184,12031,4350,23.08,735
18/11/2020 00:00,3606.5,10669,26387,305,12032.75,3852,23.15,343
18/11/2020 00:05,3605.75,10464,26376,200,12024.25,3139,23.13,276
18/11/2020 00:10,3607.5,10546,26378,138,12024.75,2677,23.18,454
18/11/2020 00:15,3607.75,9014,26390,85,12015,3159,23.25,271
18/11/2020 00:20,3608.25,15055,26398,255,12004.25,3895,23.33,163
18/11/2020 00:25,3607.75,12975,26400,233,11982,5507,23.18,310
18/11/2020 00:30,3608.25,20929,26406,378,11982.75,6641,23.09,620
18/11/2020 00:35,3608.25,20124,26399,384,11982.25,5086,23.06,1004
18/11/2020 00:40,3609.5,9296,26398,126,11987.75,2928,23.15,814
18/11/2020 00:45,3610.75,9969,26404,60,11995,3566,23.2,751
18/11/2020 00:50,3608.75,12776,26402,120,11982,3337,23.25,839
18/11/2020 00:55,3607.75,8052,26407,84,11982.75,3361,23.29,426
18/11/2020 01:00,3609,6466,26405,32,11999.5,3147,23.27,250
18/11/2020 01:05,3608.75,6375,26406,43,11998,2760,23.32,325
18/11/2020 01:10,3609,4576,26411,33,12003,1975,23.34,236
18/11/2020 01:15,3616.75,16817,26432,116,12017,4245,23.15,449
18/11/2020 01:20,3614,18291,26430,134,12008.75,3284,23.16,463
18/11/2020 01:25,3613.75,10868,26426,31,12004.75,2649,23.18,301
18/11/2020 01:30,3614.75,6231,26426,68,12006,1917,23.18,232
18/11/2020 01:35,3612.75,4566,26422,54,12011,1662,23.16,209
18/11/2020 01:40,3614.5,7988,26421,45,12008.5,2345,23.15,181
18/11/2020 01:45,3613.25,6707,26416,32,12007.5,1843,23.1,360
18/11/2020 01:50,3612.75,5095,26413,31,12009,1503,23.02,537
18/11/2020 01:55,3614,4639,26416,31,12011.75,1445,23.01,138
18/11/2020 02:00,3614.25,6284,26414,32,12017,2640,22.98,202
18/11/2020 02:05,3615.25,5845,26437,107,12026.25,5634,22.98,205
18/11/2020 02:10,3615.75,4009,26441,55,12030.5,2392,22.97,128
18/11/2020 02:15,3615.25,3737,26441,36,12032.75,1696,22.98,237
18/11/2020 02:20,3615,7931,26436,86,12030.75,2225,23.01,206
18/11/2020 02:25,3612.25,6359,26437,61,12024.75,2015,23.05,262
18/11/2020 02:30,3615,5223,26452,78,12036.75,1604,22.99,180
18/11/2020 02:35,3613,5424,26443,42,12028.25,2474,22.95,187
18/11/2020 02:40,3614.75,5414,26456,92,12024.5,2758,22.9,140
18/11/2020 02:45,3613,5930,26436,114,12012.25,7634,22.88,194
18/11/2020 02:50,3611.5,4850,26434,134,12006.25,1953,22.93,126
18/11/2020 02:55,3609.25,10414,26440,110,12006.25,2446,23.16,486
18/11/2020 03:00,3610.75,6762,26453,111,12010.5,1571,23.04,180
18/11/2020 03:05,3614,17912,#N/A,#N/A,12015.25,4619,22.93,147
18/11/2020 03:10,3616.5,7649,#N/A,#N/A,12020.5,3851,22.8,405
18/11/2020 03:15,3619,12291,#N/A,#N/A,12025.25,2294,22.8,333
18/11/2020 03:20,3618,7632,#N/A,#N/A,12022.5,1515,22.83,283
18/11/2020 03:25,3617.25,5330,#N/A,#N/A,12025.5,1349,22.8,242
18/11/2020 03:30,3615.75,7018,#N/A,#N/A,12015.75,4750,22.8,317
18/11/2020 03:35,3615.75,9368,#N/A,#N/A,12022.25,1709,22.88,219
18/11/2020 03:40,3618.75,6665,#N/A,#N/A,12033.5,2541,22.98,171
18/11/2020 03:45,3619.25,4413,#N/A,#N/A,12032.25,1579,22.99,215
18/11/2020 03:50,3618.25,4492,#N/A,#N/A,12021.5,1612,22.99,130
18/11/2020 03:55,3617,6701,#N/A,#N/A,12017.25,1583,23.08,445
18/11/2020 04:00,3616.25,6112,#N/A,#N/A,12012,1665,23.14,468
18/11/2020 04:05,3615,7989,#N/A,#N/A,12005.5,2327,22.99,361
18/11/2020 04:10,3610.5,10385,#N/A,#N/A,11993,2568,23.2,532
18/11/2020 04:15,3609.5,12682,#N/A,#N/A,11988.5,5547,23.25,592
18/11/2020 04:20,3608,10689,#N/A,#N/A,11987,6263,23.33,243
18/11/2020 04:25,3602.25,28471,#N/A,#N/A,11965.75,5284,23.53,897
18/11/2020 04:30,3604,16611,#N/A,#N/A,11976.75,3753,23.03,873
18/11/2020 04:35,3602,16444,#N/A,#N/A,11966,7279,23.21,974
18/11/2020 04:40,3605.5,15767,#N/A,#N/A,11984.5,3435,23.08,857
18/11/2020 04:45,3605.5,18105,#N/A,#N/A,11981.75,3304,23.24,882
18/11/2020 04:50,3604.5,12551,#N/A,#N/A,11979.5,2819,23.25,621
18/11/2020 04:55,3607,30562,#N/A,#N/A,11975.75,6210,23.17,1295
18/11/2020 05:00,3607.25,47476,#N/A,#N/A,11976.75,7107,22.98,2184
18/11/2020 05:05,3607.75,18905,#N/A,#N/A,11980.75,2930,23.13,1259
18/11/2020 05:10,3608.5,4949,#N/A,#N/A,11978.5,1176,23.06,546
18/11/2020 05:15,3610,6118,#N/A,#N/A,11984.5,955,23.15,447
18/11/2020 05:35,3611.75,1860,#N/A,#N/A,11989.25,461,23.1,53
18/11/2020 05:40,3611,1327,#N/A,#N/A,11986,209,23.05,17
18/11/2020 05:45,3609.25,1264,#N/A,#N/A,11983.75,312,23.05,9
18/11/2020 05:50,3607.5,759,#N/A,#N/A,11978.5,236,23.15,109
18/11/2020 05:55,3605,1453,#N/A,#N/A,11974,334,23.15,6
18/11/2020 06:00,3604,1068,#N/A,#N/A,11969,283,23.3,17
18/11/2020 07:05,3603.25,1676,#N/A,#N/A,11968.5,546,#N/A,#N/A
18/11/2020 07:10,3605,692,#N/A,#N/A,11976,240,#N/A,#N/A
18/11/2020 07:15,3603.5,487,#N/A,#N/A,11966,279,#N/A,#N/A
18/11/2020 07:20,3603.25,184,#N/A,#N/A,11968,174,#N/A,#N/A
18/11/2020 07:25,3605.25,347,#N/A,#N/A,11970.5,188,#N/A,#N/A
18/11/2020 07:30,3607,622,#N/A,#N/A,11974.25,211,#N/A,#N/A
18/11/2020 07:35,3609.25,1022,#N/A,#N/A,11982,411,#N/A,#N/A
18/11/2020 07:40,3607.75,413,#N/A,#N/A,11978.25,166,23.1,1
18/11/2020 07:45,3611,1001,#N/A,#N/A,11984.5,287,#N/A,#N/A
18/11/2020 07:50,3609.75,1055,#N/A,#N/A,11982.5,237,#N/A,#N/A
18/11/2020 07:55,3609.5,433,#N/A,#N/A,11980,135,23.25,4
18/11/2020 08:00,3609.75,297,#N/A,#N/A,11979.75,117,#N/A,#N/A
18/11/2020 08:05,3608.5,617,#N/A,#N/A,11976.5,193,#N/A,#N/A
18/11/2020 08:10,3603.75,2087,#N/A,#N/A,11959,1121,#N/A,#N/A
18/11/2020 08:15,3601.5,1959,#N/A,#N/A,11956.25,667,#N/A,#N/A
18/11/2020 08:20,3603.25,1118,#N/A,#N/A,11960.25,353,23.2,1
18/11/2020 08:25,3601.25,1152,#N/A,#N/A,11957.25,325,23.3,2
18/11/2020 08:30,3599,2106,#N/A,#N/A,11947.25,651,23.2,19
18/11/2020 08:35,3600.5,1040,#N/A,#N/A,11948.75,394,#N/A,#N/A
18/11/2020 08:40,3600.5,541,#N/A,#N/A,11954.25,328,#N/A,#N/A
18/11/2020 08:45,3597.25,1113,#N/A,#N/A,11945.25,528,#N/A,#N/A
18/11/2020 08:50,3598,943,#N/A,#N/A,11948.25,359,#N/A,#N/A
18/11/2020 08:55,3598.75,611,#N/A,#N/A,11949.5,276,23.2,1
18/11/2020 09:00,3599.5,497,#N/A,#N/A,11951,282,#N/A,#N/A
18/11/2020 09:05,3599,592,#N/A,#N/A,11949.25,464,23.3,3
18/11/2020 09:10,3600,504,#N/A,#N/A,11951,292,#N/A,#N/A
18/11/2020 09:15,3601.5,514,#N/A,#N/A,11951.5,252,#N/A,#N/A
18/11/2020 09:20,3602.5,484,26415,1706,11954,176,#N/A,#N/A
18/11/2020 09:25,3599.25,1201,26420,1250,11951.75,306,#N/A,#N/A
18/11/2020 09:30,3596.75,1134,26418,773,11945.25,447,#N/A,#N/A
18/11/2020 09:35,3597.5,693,26428,3611,11949.5,294,#N/A,#N/A
18/11/2020 09:40,3598.5,941,26434,3453,11954.25,428,23.3,2
18/11/2020 09:45,3599.75,763,26451,2817,11958.75,390,#N/A,#N/A
18/11/2020 09:50,3599.75,545,26471,1613,11959.25,349,#N/A,#N/A
18/11/2020 09:55,3597.25,520,26416,2530,11950,267,#N/A,#N/A
18/11/2020 10:00,3596.5,516,26398,1916,11943.5,446,#N/A,#N/A
18/11/2020 10:05,3596.75,931,26420,2009,11947,780,#N/A,#N/A
18/11/2020 10:10,3596.5,1010,26374,1744,11948.75,349,#N/A,#N/A
18/11/2020 10:15,3597.25,504,26386,1502,11953.25,297,#N/A,#N/A
18/11/2020 10:20,3597.75,309,26409,1367,11954.75,283,#N/A,#N/A
18/11/2020 10:25,3598.25,323,26410,1092,11953.25,183,#N/A,#N/A
18/11/2020 10:30,3596,483,26406,1356,11946.25,303,#N/A,#N/A
18/11/2020 10:35,3597,522,26396,1136,11943.5,363,#N/A,#N/A
18/11/2020 10:40,3597.5,428,26409,1229,11947.5,399,#N/A,#N/A
18/11/2020 10:45,3598,458,26387,1453,11949.75,171,#N/A,#N/A
18/11/2020 10:50,3600.5,595,26404,724,11957,327,23.2,9
18/11/2020 10:55,3600.5,607,26417,693,11956.25,246,#N/A,#N/A
18/11/2020 11:00,3602,823,26415,683,11954.5,191,#N/A,#N/A
18/11/2020 11:05,3601,444,26411,718,11951,227,#N/A,#N/A
18/11/2020 11:10,3600.75,176,26398,802,11950.75,91,#N/A,#N/A
18/11/2020 11:15,3601.25,342,26401,613,11951,130,#N/A,#N/A
18/11/2020 11:20,3601.5,198,26418,790,11954.5,208,#N/A,#N/A
18/11/2020 11:25,3601.75,299,26451,1444,11955.25,239,23.1,1
18/11/2020 11:30,3600.25,297,26445,1513,11949.5,164,#N/A,#N/A
18/11/2020 11:35,3599.75,600,26454,1149,11949.75,228,#N/A,#N/A
18/11/2020 11:40,3601.25,424,26547,3030,11956.25,302,#N/A,#N/A
18/11/2020 11:45,3602.75,784,26588,5118,11964,798,#N/A,#N/A
18/11/2020 11:50,3602.75,483,26596,1434,11961.25,268,#N/A,#N/A
18/11/2020 11:55,3603.75,225,26599,1099,11964,186,#N/A,#N/A
18/11/2020 12:00,3602.75,347,26590,1007,11962.75,164,#N/A,#N/A
18/11/2020 12:05,3602.75,313,#N/A,#N/A,11963.5,144,#N/A,#N/A
18/11/2020 12:10,3601.5,551,#N/A,#N/A,11964.75,183,#N/A,#N/A
18/11/2020 12:15,3603,556,#N/A,#N/A,11974,579,#N/A,#N/A
18/11/2020 12:20,3604,428,#N/A,#N/A,11973.75,251,#N/A,#N/A
18/11/2020 12:25,3602,385,#N/A,#N/A,11974,168,#N/A,#N/A
18/11/2020 12:30,3601.75,282,#N/A,#N/A,11976.25,358,#N/A,#N/A
18/11/2020 12:35,3602.25,530,#N/A,#N/A,11976.25,300,#N/A,#N/A
18/11/2020 12:40,3600.75,1000,#N/A,#N/A,11972.25,327,23.15,1
18/11/2020 12:45,3601.5,405,#N/A,#N/A,11973.25,127,#N/A,#N/A
18/11/2020 12:50,3601.75,387,#N/A,#N/A,11975,166,#N/A,#N/A
18/11/2020 12:55,3599.25,799,#N/A,#N/A,11969.5,288,#N/A,#N/A
18/11/2020 13:00,3600.25,481,#N/A,#N/A,11972.25,195,#N/A,#N/A
18/11/2020 13:05,3600.75,455,26548,2848,11975,392,#N/A,#N/A
18/11/2020 13:10,3601.5,220,26547,828,11976.5,123,#N/A,#N/A
18/11/2020 13:15,3603.25,545,26556,848,11980.75,451,#N/A,#N/A
18/11/2020 13:20,3600.5,569,26550,698,11972.75,395,#N/A,#N/A
18/11/2020 13:25,3596.5,1423,26522,986,11963.75,618,#N/A,#N/A
18/11/2020 13:30,3593.75,2451,26501,1837,11947.5,1340,#N/A,#N/A
18/11/2020 13:35,3593.5,1453,26484,1826,11944.5,954,#N/A,#N/A
18/11/2020 13:40,3594,635,26485,632,11947,467,#N/A,#N/A
18/11/2020 13:45,3593.75,564,26470,1018,11946.75,301,#N/A,#N/A
18/11/2020 13:50,3594,443,26468,519,11947.25,222,#N/A,#N/A
18/11/2020 13:55,3594.5,557,26481,873,11952,357,#N/A,#N/A
18/11/2020 14:00,3594.25,774,26475,508,11950,565,#N/A,#N/A
18/11/2020 14:05,3594.5,681,26479,1139,11946.25,459,23.43,1
18/11/2020 14:10,3595.25,431,26466,799,11951.75,407,#N/A,#N/A
18/11/2020 14:15,3592.75,565,26450,808,11944.5,340,#N/A,#N/A
18/11/2020 14:20,3594,405,26442,868,11950,374,#N/A,#N/A
18/11/2020 14:25,3592.25,750,26446,611,11943.75,590,23.45,1
18/11/2020 14:30,3587.25,2377,26430,927,11923.25,1654,#N/A,#N/A
18/11/2020 14:35,3587.75,1465,26439,539,11924.75,731,#N/A,#N/A
18/11/2020 14:40,3588.5,469,26449,576,11926.75,358,#N/A,#N/A
18/11/2020 14:45,3588,712,26465,659,11930.5,408,#N/A,#N/A
18/11/2020 14:50,3588,516,26463,382,11930.5,319,23.6,1
18/11/2020 14:55,3588.25,328,26457,460,11932,152,#N/A,#N/A
18/11/2020 15:00,3589,710,26444,436,11930.5,228,23.5,1
18/11/2020 15:05,3591.75,1162,26459,486,11938.75,484,#N/A,#N/A
18/11/2020 15:10,3592,478,26469,469,11938,196,#N/A,#N/A
18/11/2020 15:15,3591.25,514,26482,485,11935.5,209,23.3,6
18/11/2020 15:20,3593.5,549,26489,591,11938,228,#N/A,#N/A
18/11/2020 15:25,3594,344,26493,334,11940.25,206,#N/A,#N/A
18/11/2020 15:30,3593.75,397,26476,811,11940.25,222,#N/A,#N/A
18/11/2020 15:35,3596.25,1020,26489,522,11946.5,526,#N/A,#N/A
18/11/2020 15:40,3599,1679,26527,1698,11967.25,1267,#N/A,#N/A
18/11/2020 15:45,3598.5,1078,26511,761,11962.75,732,23.05,2
18/11/2020 15:50,3599.25,399,26519,443,11965,368,#N/A,#N/A
18/11/2020 15:55,3597.5,443,26523,509,11963.5,265,23,8
18/11/2020 16:00,3596.25,574,26525,1010,11957.5,278,23.09,4
18/11/2020 16:05,3596.75,2320,26514,1137,11962.75,740,23.15,2
18/11/2020 16:10,3598.75,1347,26524,1220,11965.5,523,#N/A,#N/A
18/11/2020 16:15,3597.25,1227,26507,893,11961.75,514,23.15,8
18/11/2020 16:20,3602,1886,26531,446,11968.25,656,22.95,6
18/11/2020 16:25,3606.75,2934,26543,490,11987.75,1407,22.85,33
18/11/2020 16:30,3608,3056,26555,988,11997.5,1556,22.75,73
18/11/2020 16:35,3604,2152,#N/A,#N/A,11989.5,813,#N/A,#N/A
18/11/2020 16:40,3603.5,1401,#N/A,#N/A,11988.75,312,#N/A,#N/A
18/11/2020 16:45,3605.25,740,#N/A,#N/A,11988.75,273,#N/A,#N/A
18/11/2020 16:50,3604.5,842,#N/A,#N/A,11988.5,350,#N/A,#N/A
18/11/2020 16:55,3604.75,654,#N/A,#N/A,11988.25,270,22.8,10
18/11/2020 17:00,3602.75,1100,#N/A,#N/A,11983.5,564,#N/A,#N/A
18/11/2020 17:05,3603,760,#N/A,#N/A,11986.25,616,#N/A,#N/A
18/11/2020 17:10,3603.25,697,#N/A,#N/A,11986.25,488,22.91,3
18/11/2020 17:15,3604.25,1064,#N/A,#N/A,11985,405,#N/A,#N/A
18/11/2020 17:20,3607.25,883,26560,230,11990.75,445,22.75,4
18/11/2020 17:25,3609,1289,26576,158,11992.75,434,22.65,37
18/11/2020 17:30,3610.25,1884,26569,116,11997.5,672,22.65,24
18/11/2020 17:35,3608.25,1142,26554,133,11986.75,553,22.62,12
18/11/2020 17:40,3610,887,26559,81,11990.25,396,22.55,18
18/11/2020 17:45,3610.5,779,26569,69,11991.75,208,22.5,22
18/11/2020 17:50,3610,715,26570,73,11991.25,199,22.5,14
18/11/2020 17:55,3610.25,836,26563,116,11994.25,311,22.6,18
18/11/2020 18:00,3610.25,752,26569,80,11994.25,261,22.45,16
18/11/2020 18:05,3611.5,778,26575,52,11996,211,22.45,5
18/11/2020 18:10,3614,1428,26581,80,12006.5,689,22.4,38
18/11/2020 18:15,3615,1559,26585,89,12014,1300,22.4,27
18/11/2020 18:20,3613.75,979,26568,132,12008,609,22.41,25
18/11/2020 18:25,3615.75,1303,26574,133,12010.75,358,22.4,1
18/11/2020 18:30,3617.5,1708,26575,151,12008.75,172,22.36,39
18/11/2020 18:35,3615.75,1372,26565,136,12007,352,22.4,8
18/11/2020 18:40,3615.75,1457,26574,56,12014,544,22.34,64
18/11/2020 18:45,3615,1647,26575,67,12008.5,467,22.3,25
18/11/2020 18:50,3614.75,1311,26591,135,12010.75,204,22.3,28
18/11/2020 18:55,3614.75,776,26582,60,12012,271,22.4,30
18/11/2020 19:00,3615.25,896,26580,47,12011,160,22.29,5
18/11/2020 19:05,3616.25,2052,26575,52,12005.5,1167,22.25,12
18/11/2020 19:10,3616.5,746,26598,121,12009,404,#N/A,#N/A
18/11/2020 19:15,3618,1286,26612,180,12013.5,362,22.15,5
18/11/2020 19:20,3616,865,26596,123,12013.25,303,22.13,33
18/11/2020 19:25,3615.5,1035,26589,225,12008.25,337,22.15,28
18/11/2020 19:30,3615,1216,26584,106,12005,307,22.1,86
18/11/2020 19:35,3614.75,741,26574,79,12007.25,258,22.05,123
18/11/2020 19:40,3613.75,1162,26570,95,12002.5,434,22.05,24
18/11/2020 19:45,3615,997,26578,80,12003.5,390,22.05,11
18/11/2020 19:50,3619.25,8482,26609,459,11992.5,2090,21.9,49
